-54.75,-52.24,-49.9,-47.06,-47.19,-45.91,-44.37,-44.48,-44.68,-43.99,-45.9,-49.5,-55.45
-52.39,-48.09,-43.66,-43.27,-42.99,-41.69,-41.43,-40.9,-40.77,-41.19,-41.7,-44.9,-50.7
-52.69,-50.53,-49.28,-51.6,-53.16,-53.92,-50.42,-48.2,-50.3,-49.1,-42.9,-42.15,-49.9
-54.2,-51.85,-50.06,-52.3,-52.3,-52.92,-53.7,-53.58,-55.39,-53.2,-42.9,-40.74,-49.4
-55.32,-53.57,-51.16,-52.2,-51.16,-50.4,-50.92,-50.6,-54.7,-55.16,-43.05,-40.33,-48.6
-56.86,-55.1,-53.55,-53.9,-50.94,-49.87,-50.11,-50.51,-52.92,-52.4,-43.38,-40.3,-46.6
-57.54,-57.27,-55.42,-54.9,-52.18,-50.24,-50.08,-49.91,-51.7,-51.88,-43.9,-40.7,-46.7
-59.8,-58.71,-55.99,-55.97,-53.8,-51.7,-51.02,-49.61,-50.6,-48.03,-43.6,-41.03,-46.6
-60.87,-59.89,-56.39,-56.76,-54.22,-52.68,-52.81,-50.11,-50.18,-47.22,-43.2,-41.52,-49.9
-62.1,-60.52,-58.34,-58.21,-55.29,-54.22,-52.01,-50.25,-50.92,-46.79,-41.9,-41.99,-54.5
-63.1,-62.6,-59.77,-59.05,-56.88,-55.4,-53.2,-52.53,-53.19,-50.9,-52.5,-50.89,-54.3
-64.68,-64.11,-61.42,-61.05,-58.61,-57.49,-56.42,-54.85,-56.4,-55.91,-54.27,-51.33,-53.4
-65.58,-65.58,-62.32,-63.84,-61.59,-60.14,-61,-58.34,-60.81,-60.22,-55.34,-52.9,-56.6
,,,,,,,,,,,,
