-56.41,-54.55,-53.03,-52.77,-54.58,-53.31,-54.06,-54.5,-54.93,-57.37,-54.88,-54.6,-55.6
-54.11,-57.04,-58.74,-64.49,-64.47,-62.58,-61.78,-59.13,-55.66,-57.7,-54.21,-54.77,-55.05
-53.66,-58.77,-65.11,-58.28,-55.94,-54.87,-54.14,-53.66,-52.77,-53.1,-52.35,-53.4,-56.41
-53.79,-60.93,-57.32,-54.92,-54.04,-53.24,-53.13,-53.12,-53.88,-53.26,-53.88,-56.2,-62.4
-54.35,-57.78,-53.4,-52.86,-53.43,-53.5,-53.79,-53.96,-55.33,-55.58,-56.56,-58.88,-64
-55.25,-56.85,-51.34,-52.87,-54.9,-55.57,-55.7,-56.65,-58.4,-58.74,-60.86,-63.6,-65.38
-56.15,-57.23,-52.63,-55.62,-60.94,-61.6,-61.55,-62.18,-63.55,-63.58,-66.11,-67.37,-70.04
-54.58,-58.6,-51.18,-54.35,-60.14,-65.23,-66.5,-67.17,-69.1,-69.4,-70.82,-71.81,-71.59
-53.87,-54.34,-51.5,-53.77,-58.11,-62.97,-66.45,-68.38,-71.54,-71.77,-71.71,-71.92,-71.4
-54.2,-49.88,-51.23,-53.6,-58.15,-62.58,-66.25,-68.22,-71.02,-71.71,-71.94,-71.95,-71.78
-50.48,-50.86,-50.33,-53.74,-58.06,-63.08,-66.27,-67.66,-68.92,-70.03,-71.46,-71.15,-71.13
-49.97,-51.34,-52.29,-56.39,-60.93,-63.51,-66.32,-68.5,-70.01,-71.44,-71.66,-71.93,-71.73
-55.6,-57.48,-61.04,-63.88,-66.24,-67.2,-68.08,-71.73,-70.38,-71.23,-70.87,-69.81,-69.85
